-1	52
52	1286
1286	1463
1463	1806
1806	2111
2111	2174
2174	2274
2274	2402
2402	2957
2957	3155
3155	3904
3904	3921
3921	4818
4818	5005
5005	5178
5178	5225
5225	5394
5394	5520
5520	5892
5892	5981
5981	6021
6021	6166
6166	6219
6219	6554
6554	7107
7107	7666
7666	8196
8196	8548
8548	9172
9172	9267
9267	9500
9500	10452
10452	10824
10824	11424
11424	12173
12173	12329
12329	13372
13372	14555
14555	14802
14802	15242
15242	15311
15311	15336
15336	15373
15373	15413
15413	15466
15466	15483
15483	15501
15501	15530
15530	15907
15907	16749
16749	17405
17405	18213
18213	18738
18738	19404
19404	19832
19832	20391
