57	198
215	420
443	752
756	1356
1373	1675
1678	1683
1691	2028
2038	2043
2083	2088
2096	2255
2263	2268
2287	2390
2398	2403
2410	2707
2713	2718
2758	2763
2770	3199
3208	3530
3534	3566
3567	3574
3583	3940
3943	3948
3954	4338
4340	4373
4378	4383
4393	4398
4453	4596
4603	5073
5082	6183
6193	6413
6418	6423
6427	7395
7404	8013
8023	8047
8053	8110
8121	8214
8218	8508
8517	9065
9073	9207
9208	9928
