('pretty', 0.0016670899676299088)
('cases', 0.0016670899676299088)
('made', 0.0016670899676299088)
('work', 0.0016670899676299088)
('hand', 0.0016670899676299088)
('going', 0.0015254290032224956)
('on', 0.0015254290032224956)
('but', 0.0015254290032224956)
('an', 0.0015254290032224956)
('then', 0.0014946175572011966)
('like', 0.0014946175572011966)
('first', 0.0014946175572011966)
('do', 0.0014814373312653777)
('we', 0.0014744962599076276)
('under', 0.0014331739132638112)
('fail', 0.0014331739132638112)
('keep', 0.0014331739132638112)
('done', 0.0014331739132638112)
('often', 0.0014331739132638112)
('lot', 0.0014331739132638112)
('while', 0.0014331739132638112)
('them', 0.0014331739132638112)
('are', 0.0014298395830820451)
('know', 0.0012305466103434428)
('wrote', 0.0012305466103434428)
('more', 0.0012305466103434428)
('something', 0.0012305466103434428)
('if', 0.0011440717524168718)
('question', 0.0010518166624581872)
('up', 0.0010518166624581872)
('example', 0.0010518166624581872)
('check', 0.0010518166624581872)
('i', 0.0009876248875102518)
('about', 0.0008936497394262782)
("we've", 0.0008919372760274948)
('should', 0.0008919372760274948)
('actually', 0.0008919372760274948)
('they', 0.0008919372760274948)
('bit', 0.0008919372760274948)
('your', 0.0008919372760274948)
('say', 0.0008919372760274948)
('when', 0.0008919372760274948)
('write', 0.0008919372760274948)
('this', 0.000867350741122134)
('so', 0.0008299919125673199)
('at', 0.0008299919125673199)
('with', 0.0007627145016112478)
('which', 0.0007473087786005983)
('ahead', 0.0007473087786005983)
("i'm", 0.0007473087786005983)
('have', 0.0007149197915410226)
('it', 0.0007149197915410226)
('these', 0.0006152733051717214)
('go', 0.0006152733051717214)
('one', 0.0006152733051717214)
('be', 0.0006071455187854937)
('in', 0.0006071455187854937)
('into', 0.0004938124437551259)
('because', 0.0004938124437551259)
('look', 0.0004938124437551259)
('other', 0.0004938124437551259)
('out', 0.0003813572508056239)
("that's", 0.0003813572508056239)
('here', 0.0003813572508056239)
('can', 0.0003813572508056239)
('code', 0.0002766639708557733)
('now', 0.0002766639708557733)
('make', 0.0002766639708557733)
('to', 0.0)
('what', 0.0)
('of', 0.0)
('that', 0.0)
('and', 0.0)
('is', 0.0)
('a', 0.0)
('the', 0.0)
