start_fid 	 end_fid 	 tlx 	 tly 	 brx 	 bry	 filename
0	0	100	585	423	719	obj_000000_000000.png
10	307	155	227	273	297	obj_000010_000307.png
308	417	292	223	332	301	obj_000308_000417.png
496	547	327	184	542	328	obj_000496_000547.png
625	1061	290	184	724	338	obj_000625_001061.png
1062	1188	351	327	368	338	obj_001062_001188.png
1221	1365	84	405	116	501	obj_001221_001365.png
1434	1465	93	381	123	419	obj_001434_001465.png
1476	1613	126	414	274	458	obj_001476_001613.png
1639	1715	27	416	76	486	obj_001639_001715.png
1716	1916	320	405	403	490	obj_001716_001916.png
1941	2031	427	415	546	460	obj_001941_002031.png
2042	2342	491	414	598	455	obj_002042_002342.png
2470	2527	641	389	785	449	obj_002470_002527.png
2534	2771	721	388	916	472	obj_002534_002771.png
3039	3116	633	459	798	539	obj_003039_003116.png
3118	3252	727	504	786	540	obj_003118_003252.png
3262	3368	814	444	930	534	obj_003262_003368.png
3376	3490	567	583	817	631	obj_003376_003490.png
