13	25
29	43
44	64
65	202
203	211
247	261
263	278
279	301
303	344
349	362
367	379
386	395
401	409
433	445
446	469
471	518
539	548
551	573
580	596
598	615
630	637
639	663
681	696
706	710
713	726
745	756
760	808
812	822
823	838
848	882
922	928
960	972
973	974
981	988
1007	1015
1032	1040
1045	1048
1063	1070
1087	1101
1109	1150
1154	1219
1302	1311
1312	1314
1316	1320
1333	1336
1353	1358
1430	1463
1465	1478
1497	1520
1532	1540
1541	1542
1543	1556
1567	1584
1600	1607
1610	1622
1638	1645
1651	1669
1670	1675
1688	1697
1701	1736
1759	1767
1772	1830
1845	1853
1855	1896
1906	1993
1995	2004
2011	2089
2100	2138
2151	2180
2181	2190
2193	2205
2218	2245
2246	2262
2269	2278
2281	2287
2290	2352
2353	2371
2372	2377
2383	2406
2434	2435
2463	2469
2533	2544
2548	2612
2614	2620
2624	2626
2628	2629
2630	2652
2653	2677
2681	2725
2731	2735
2748	2758
2760	2767
2784	2785
2786	2787
2791	2798
2801	2845
2847	2898
2899	2900
2901	2938
2953	2962
2963	2989
3030	3122
3126	3159
3166	3167
3169	3174
3179	3192
3267	3277
3280	3290
3297	3316
3319	3338
3341	3358
3360	3364
3369	3373
3380	3394
3401	3418
3420	3439
3445	3480
3481	3522
3534	3716
3717	3754
3760	3897
3898	3918
3923	3924
3928	3947
3948	3957
3958	4007
4015	4029
4047	4083
4084	4088
4095	4124
4138	4160
4164	4177
4190	4219
4220	4221
4265	4267
4269	4284
4329	4386
4393	4404
4413	4421
4441	4453
4456	4469
4470	4558
4600	4742
4745	4805
4807	4830
4847	4851
4854	4865
4871	4882
4883	4888
4944	4952
4969	5005
5037	5063
5107	5144
5164	5169
5187	5256
5258	5290
5292	5302
5313	5342
5344	5392
5396	5458
5460	5500
5502	5511
5514	5612
5613	5685
5716	5731
5734	5737
5738	5747
5754	5783
5801	5806
5817	5848
5853	5871
5883	5913
5940	5961
5971	6088
6093	6197
6198	6280
6283	6299
6302	6357
6358	6360
6361	6390
6398	6412
6413	6433
6444	6449
6457	6460
6476	6542
6584	6596
6600	6616
6618	6630
6631	6655
6657	6718
6719	6771
6786	6795
6800	6824
6826	6911
6930	6939
6943	6962
6965	6982
6985	7056
7057	7073
7097	7099
7152	7169
7170	7190
7210	7221
