10	12
24	35
38	61
70	71
120	121
132	139
144	156
525	534
540	541
543	550
559	565
574	582
597	601
604	617
618	629
630	632
636	640
641	647
656	661
662	677
695	698
699	718
722	734
735	737
740	747
751	764
778	780
980	983
989	1000
1002	1009
1013	1022
1025	1029
1030	1066
1068	1069
1074	1081
1083	1085
1088	1089
1091	1092
1104	1107
1121	1132
1133	1141
1142	1150
1152	1153
1160	1169
1171	1193
1194	1202
1210	1222
1223	1227
1228	1240
1241	1244
1248	1264
1265	1279
1309	1310
1315	1326
1332	1343
1351	1357
1364	1376
1380	1381
1384	1394
1431	1441
1447	1458
1469	1477
1478	1494
1500	1506
1508	1517
1524	1525
1528	1530
1711	1714
1715	1717
1722	1729
1730	1734
1736	1741
1814	1818
1824	1837
1868	1869
1884	1887
1889	1891
1938	1948
1952	1953
1955	1964
1967	1977
1980	1985
1987	2012
2016	2021
2022	2033
2041	2042
2043	2063
2064	2065
2070	2072
2075	2081
2100	2108
2110	2113
2115	2121
2122	2127
2128	2129
2145	2146
2148	2149
2174	2197
2235	2236
2248	2281
2575	2585
2591	2596
2598	2608
2609	2615
2631	2635
2639	2648
2653	2657
2682	2683
